"","County","Date","Year","taxon_name","mass","sex","tail","wing.chord","anterior.culmen","posterior.culmen","tarsus","Age","mean_trachea_length","trachea.diameter","sample_year","data.origin","NK","wt.index"
"541","2",0093-12-04,1993,"Antigone canadensis tabida",5661,"F",202,532,87.2,103.9,230,"ADULT",NA,NA,93,"NMDGF",NA,2.31304347826087
"542","2",0093-12-04,1993,"Antigone canadensis tabida",4486,"F",202,510,80.4,98.3,218,"ADULT",NA,NA,93,"NMDGF",NA,2.3394495412844
"543","2",0093-12-04,1993,"Antigone canadensis tabida",3653,"M",200,531,83.9,99.5,242,"ADULT",NA,NA,93,"NMDGF",NA,2.19421487603306
"544","2",0093-12-04,1993,"Antigone canadensis tabida",3653,"M",200,531,83.9,99.5,242,"ADULT",NA,NA,93,"NMDGF",NA,2.19421487603306
"545","2",0093-12-04,1993,"Antigone canadensis tabida",5200,"M",204,588,103.7,120.3,249,"ADULT",NA,NA,93,"NMDGF",NA,2.36144578313253
"546","2",0093-12-05,1993,"Antigone canadensis tabida",4270,"F",192,473,76.8,92.5,225,"ADULT",NA,NA,93,"NMDGF",NA,2.10222222222222
"547","2",0093-12-05,1993,"Antigone canadensis tabida",5184,"F",200,514,83,97.3,221,"ADULT",NA,NA,93,"NMDGF",NA,2.32579185520362
"548","2",0093-12-05,1993,"Antigone canadensis tabida",5712,"F",199,517,75.4,93.3,226,"ADULT",NA,NA,93,"NMDGF",NA,2.28761061946903
"549","2",0093-12-05,1993,"Antigone canadensis tabida",5596,"M",203,586,89.7,109.2,243,"ADULT",NA,NA,93,"NMDGF",NA,2.41152263374486
"550","2",0093-12-05,1993,"Antigone canadensis tabida",5868,"M",199,521,91,106.5,229,"ADULT",NA,NA,93,"NMDGF",NA,2.27510917030568
"551","2",0093-12-05,1993,"Antigone canadensis tabida",5013,"F",202,519,85.2,103.9,229,"ADULT",NA,NA,93,"NMDGF",NA,2.26637554585153
"552","2",0093-12-05,1993,"Antigone canadensis tabida",5401,"F",183,483,91.1,105.5,232,"ADULT",NA,NA,93,"NMDGF",NA,2.08189655172414
"553","2",0093-12-05,1993,"Antigone canadensis tabida",5802,"M",202,576,90.7,110.7,235,"ADULT",NA,NA,93,"NMDGF",NA,2.45106382978723
"554","2",0093-12-05,1993,"Antigone canadensis tabida",6103,"M",221,554,84.9,97.8,243,"ADULT",NA,NA,93,"NMDGF",NA,2.2798353909465
"555","2",0093-12-05,1993,"Antigone canadensis tabida",5190,"M",211,562,79.2,94.8,221,"ADULT",NA,NA,93,"NMDGF",NA,2.54298642533937
"556","2",0093-12-05,1993,"Antigone canadensis tabida",4568,"F",186,523,82.7,95.8,221,"ADULT",NA,NA,93,"NMDGF",NA,2.36651583710407
"557","2",0093-12-05,1993,"Antigone canadensis tabida",5188,"F",192,536,84.6,99.4,228,"ADULT",NA,NA,93,"NMDGF",NA,2.35087719298246
"558","2",0093-12-05,1993,"Antigone canadensis tabida",5521,"M",203,538,77.7,93.7,249,"ADULT",NA,NA,93,"NMDGF",NA,2.16064257028112
"559","2",0093-12-05,1993,"Antigone canadensis tabida",5234,"F",196,489,80.6,94.2,235,"ADULT",NA,NA,93,"NMDGF",NA,2.08085106382979
"560","3",0093-12-05,1993,"Antigone canadensis tabida",5640,"M",204,529,87.4,103.4,236,"ADULT",NA,NA,93,"NMDGF",NA,2.24152542372881
"561","2",0093-12-18,1993,"Antigone canadensis tabida",4454,"F",167,473,83.3,95.7,226,"ADULT",NA,NA,93,"NMDGF",NA,2.0929203539823
"562","2",0093-12-18,1993,"Antigone canadensis tabida",4692,"F",193,503,80,91.8,219,"ADULT",NA,NA,93,"NMDGF",NA,2.29680365296804
"563","2",0093-12-18,1993,"Antigone canadensis tabida",4974,"F",204,531,77.2,88.7,232,"ADULT",NA,NA,93,"NMDGF",NA,2.28879310344828
"564","2",0093-12-18,1993,"Antigone canadensis tabida",5825,"M",204,536,85.3,101.4,242,"ADULT",NA,NA,93,"NMDGF",NA,2.21487603305785
"565","2",0093-12-18,1993,"Antigone canadensis tabida",5052,"F",189,513,85.9,107.2,246,"ADULT",NA,NA,93,"NMDGF",NA,2.08536585365854
"566","2",0093-12-18,1993,"Antigone canadensis tabida",5608,"M",204,541,87,104.8,237,"ADULT",NA,NA,93,"NMDGF",NA,2.28270042194093
"567","2",0093-12-18,1993,"Antigone canadensis tabida",5718,"M",208,531,84.4,101.5,242,"ADULT",NA,NA,93,"NMDGF",NA,2.19421487603306
"568","2",0093-12-18,1993,"Antigone canadensis tabida",5177,"M",215,553,90.4,105.2,263,"ADULT",NA,NA,93,"NMDGF",NA,2.10266159695817
"569","2",0093-12-18,1993,"Antigone canadensis tabida",5444,"F",184,517,89,105.4,241,"ADULT",NA,NA,93,"NMDGF",NA,2.14522821576763
"570","2",0093-12-18,1993,"Antigone canadensis tabida",4672,"F",184,506,76.5,92.3,227,"ADULT",NA,NA,93,"NMDGF",NA,2.22907488986784
"571","2",0093-12-18,1993,"Antigone canadensis tabida",4988,"F",193,501,79.2,94.2,232,"ADULT",NA,NA,93,"NMDGF",NA,2.15948275862069
"572","2",0093-12-18,1993,"Antigone canadensis tabida",4405,"F",200,526,87.7,102.7,232,"ADULT",NA,NA,93,"NMDGF",NA,2.26724137931034
"573","2",0093-12-18,1993,"Antigone canadensis tabida",5386,"F",204,518,81.1,95.9,225,"ADULT",NA,NA,93,"NMDGF",NA,2.30222222222222
"574","2",0093-12-18,1993,"Antigone canadensis tabida",5354,"F",196,509,83.6,97.6,234,"ADULT",NA,NA,93,"NMDGF",NA,2.17521367521368
"575","2",0093-12-18,1993,"Antigone canadensis tabida",5299,"M",222,555,81.3,95.4,246,"ADULT",NA,NA,93,"NMDGF",NA,2.25609756097561
"576","2",0093-12-18,1993,"Antigone canadensis tabida",5411,"M",198,529,87.4,106.5,215,"ADULT",NA,NA,93,"NMDGF",NA,2.46046511627907
"577","2",0093-12-18,1993,"Antigone canadensis tabida",5738,"M",201,557,89.6,104,254,"ADULT",NA,NA,93,"NMDGF",NA,2.19291338582677
"578","2",0093-12-18,1993,"Antigone canadensis tabida",4686,"F",200,503,82.3,96.6,227,"ADULT",NA,NA,93,"NMDGF",NA,2.215859030837
"579","2",0093-12-18,1993,"Antigone canadensis tabida",5345,"M",213,537,82,99,244,"ADULT",NA,NA,93,"NMDGF",NA,2.20081967213115
"580","2",0093-12-18,1993,"Antigone canadensis tabida",4891,"F",194,493,84.3,99.9,231,"ADULT",NA,NA,93,"NMDGF",NA,2.13419913419913
"581","2",0093-12-18,1993,"Antigone canadensis tabida",5484,"M",204,532,89.9,102,235,"ADULT",NA,NA,93,"NMDGF",NA,2.26382978723404
"582","2",0093-12-18,1993,"Antigone canadensis tabida",5081,"F",178,491,85,100,231,"ADULT",NA,NA,93,"NMDGF",NA,2.12554112554113
"583","2",0093-12-18,1993,"Antigone canadensis tabida",5618,"M",188,524,86.5,101.8,263,"ADULT",NA,NA,93,"NMDGF",NA,1.99239543726236
"584","2",0093-12-18,1993,"Antigone canadensis tabida",5968,"M",207,557,84.8,98.6,241,"ADULT",NA,NA,93,"NMDGF",NA,2.31120331950207
"585","2",0093-12-18,1993,"Antigone canadensis canadensis",3698,"M",156,443,60.5,70.6,197,"ADULT",NA,NA,93,"NMDGF",NA,2.248730964467
"586","2",0093-12-18,1993,"Antigone canadensis tabida",5098,"F",213,517,90.3,113.4,239,"ADULT",NA,NA,93,"NMDGF",NA,2.16317991631799
"587","2",0093-12-18,1993,"Antigone canadensis canadensis",3633,"F",171,449,63.2,74.4,186,"ADULT",NA,NA,93,"NMDGF",NA,2.41397849462366
"588","2",0093-12-18,1993,"Antigone canadensis tabida",5979,"M",220,535,93,106.1,256,"ADULT",NA,NA,93,"NMDGF",NA,2.08984375
"589","2",0093-12-18,1993,"Antigone canadensis tabida",6341,"M",215,547,82.2,101,251,"ADULT",NA,NA,93,"NMDGF",NA,2.1792828685259
"590","2",0093-12-18,1993,"Antigone canadensis tabida",5166,"F",201,511,89.4,106.3,242,"ADULT",NA,NA,93,"NMDGF",NA,2.11157024793388
"591","2",0093-12-18,1993,"Antigone canadensis tabida",3759,"F",198,526,76.2,91.5,219,"ADULT",NA,NA,93,"NMDGF",NA,2.40182648401826
"592","2",0093-12-18,1993,"Antigone canadensis tabida",4547,"F",206,512,82.1,95,232,"ADULT",NA,NA,93,"NMDGF",NA,2.20689655172414
"593","2",0093-12-18,1993,"Antigone canadensis tabida",5777,"M",205,526,82.2,106,239,"ADULT",NA,NA,93,"NMDGF",NA,2.20083682008368
"594","2",0093-12-18,1993,"Antigone canadensis tabida",5780,"M",205,526,77.8,90,249,"ADULT",NA,NA,93,"NMDGF",NA,2.11244979919679
"595","2",0093-12-18,1993,"Antigone canadensis tabida",6251,"M",212,526,93.7,100.4,253,"ADULT",NA,NA,93,"NMDGF",NA,2.07905138339921
"596","2",0093-12-18,1993,"Antigone canadensis tabida",5063,"F",191,525,79.1,94.9,239,"ADULT",NA,NA,93,"NMDGF",NA,2.19665271966527
"597","2",0093-12-18,1993,"Antigone canadensis tabida",5858,"M",215,529,82.6,94.7,229,"ADULT",NA,NA,93,"NMDGF",NA,2.31004366812227
"598","2",0093-12-18,1993,"Antigone canadensis tabida",3085,"F",180,473,82.8,98.9,216,"ADULT",NA,NA,93,"NMDGF",NA,2.18981481481481
"599","2",0093-12-18,1993,"Antigone canadensis tabida",5528,"M",196,522,86.4,104.6,232,"ADULT",NA,NA,93,"NMDGF",NA,2.25
"600","2",0093-12-18,1993,"Antigone canadensis tabida",5829,"M",214,532,88.5,105.2,256,"ADULT",NA,NA,93,"NMDGF",NA,2.078125
"601","2",0093-12-18,1993,"Antigone canadensis tabida",5590,"M",212,534,83.4,98.4,248,"ADULT",NA,NA,93,"NMDGF",NA,2.15322580645161
"602","2",0093-12-18,1993,"Antigone canadensis tabida",5656,"M",204,537,88.1,102.1,233,"ADULT",NA,NA,93,"NMDGF",NA,2.30472103004292
"603","2",0093-12-18,1993,"Antigone canadensis tabida",5806,"M",222,536,92.2,111.7,248,"ADULT",NA,NA,93,"NMDGF",NA,2.16129032258065
"604","2",0093-12-18,1993,"Antigone canadensis tabida",4796,"M",183,519,83,104.7,221,"ADULT",NA,NA,93,"NMDGF",NA,2.34841628959276
"605","2",0093-12-18,1993,"Antigone canadensis tabida",5271,"F",204,536,93,106.2,222,"ADULT",NA,NA,93,"NMDGF",NA,2.41441441441441
"606","2",0093-12-18,1993,"Antigone canadensis tabida",5101,"F",189,532,76.9,97.8,219,"ADULT",NA,NA,93,"NMDGF",NA,2.42922374429224
"607","2",0093-12-18,1993,"Antigone canadensis tabida",4755,"F",195,491,78.1,93.4,229,"ADULT",NA,NA,93,"NMDGF",NA,2.14410480349345
"608","2",0093-12-18,1993,"Antigone canadensis tabida",5312,"M",193,519,88.8,104.4,239,"ADULT",NA,NA,93,"NMDGF",NA,2.17154811715481
"609","3",0093-12-18,1993,"Antigone canadensis tabida",5375,"F",187,508,83.6,96.8,241,"ADULT",NA,NA,93,"NMDGF",NA,2.10788381742739
"610","3",0093-12-18,1993,"Antigone canadensis tabida",4928,"F",182,487,77,92.6,225,"ADULT",NA,NA,93,"NMDGF",NA,2.16444444444444
"611","3",0093-12-18,1993,"Antigone canadensis tabida",5719,"M",201,500,85.9,102.5,237,"ADULT",NA,NA,93,"NMDGF",NA,2.10970464135021
"612","2",0093-12-19,1993,"Antigone canadensis tabida",5064,"F",200,526,80.7,94,231,"ADULT",NA,NA,93,"NMDGF",NA,2.27705627705628
"613","2",0093-12-19,1993,"Antigone canadensis tabida",5533,"M",218,563,86,97.1,238,"ADULT",NA,NA,93,"NMDGF",NA,2.3655462184874
"614","2",0093-12-19,1993,"Antigone canadensis tabida",5917,"M",197,537,89,104.2,247,"ADULT",NA,NA,93,"NMDGF",NA,2.17408906882591
"615","2",0094-01-12,1993,"Antigone canadensis tabida",5433,"F",200,513,86.2,99.5,239,"ADULT",NA,NA,94,"NMDGF",NA,2.14644351464435
"616","2",0094-01-12,1993,"Antigone canadensis tabida",4845,"F",195,508,89.8,104.5,231,"ADULT",NA,NA,94,"NMDGF",NA,2.1991341991342
"617","2",0094-01-12,1993,"Antigone canadensis tabida",4931,"F",176,478,85.4,97,232,"ADULT",NA,NA,94,"NMDGF",NA,2.06034482758621
"618","2",0094-01-12,1993,"Antigone canadensis tabida",5388,"M",189,540,80,99,227,"ADULT",NA,NA,94,"NMDGF",NA,2.37885462555066
"619","2",0094-01-12,1993,"Antigone canadensis tabida",5147,"M",193,516,81.2,100.6,252,"ADULT",NA,NA,94,"NMDGF",NA,2.04761904761905
"620","2",0094-01-12,1993,"Antigone canadensis tabida",5489,"F",181,512,89.2,101.6,226,"ADULT",NA,NA,94,"NMDGF",NA,2.26548672566372
"621","2",0094-01-12,1993,"Antigone canadensis tabida",5564,"M",209,534,82.1,91.9,244,"ADULT",NA,NA,94,"NMDGF",NA,2.18852459016393
"622","2",0094-01-12,1993,"Antigone canadensis tabida",5665,"M",213,533,84.8,101.4,239,"ADULT",NA,NA,94,"NMDGF",NA,2.23012552301255
"623","2",0094-01-12,1993,"Antigone canadensis tabida",4747,"F",182,487,81,95.3,229,"ADULT",NA,NA,94,"NMDGF",NA,2.12663755458515
"624","2",0094-01-12,1993,"Antigone canadensis tabida",4977,"F",185,508,84.1,95.8,235,"ADULT",NA,NA,94,"NMDGF",NA,2.16170212765957
"625","2",0094-01-12,1993,"Antigone canadensis tabida",5774,"M",201,494,90.7,106.8,249,"ADULT",NA,NA,94,"NMDGF",NA,1.98393574297189
"626","2",0094-01-12,1993,"Antigone canadensis tabida",5803,"M",207,541,99.9,115.7,251,"ADULT",NA,NA,94,"NMDGF",NA,2.15537848605578
"627","2",0094-01-12,1993,"Antigone canadensis tabida",5370,"M",199,516,88.4,99.3,235,"ADULT",NA,NA,94,"NMDGF",NA,2.19574468085106
"628","2",0094-01-12,1993,"Antigone canadensis tabida",5448,"M",179,532,87.7,108.2,242,"ADULT",NA,NA,94,"NMDGF",NA,2.19834710743802
"629","2",0094-01-12,1993,"Antigone canadensis tabida",6850,"M",213,553,89.2,104.6,249,"ADULT",NA,NA,94,"NMDGF",NA,2.22088353413655
"630","2",0094-01-12,1993,"Antigone canadensis tabida",5578,"F",199,513,81.1,95.7,247,"ADULT",NA,NA,94,"NMDGF",NA,2.07692307692308
"631","2",0094-01-12,1993,"Antigone canadensis tabida",5221,"F",169,506,81.1,92,242,"ADULT",NA,NA,94,"NMDGF",NA,2.09090909090909
"632","2",0094-01-12,1993,"Antigone canadensis tabida",5661,"M",206,521,83.8,99.4,241,"ADULT",NA,NA,94,"NMDGF",NA,2.16182572614108
"633","2",0094-01-12,1993,"Antigone canadensis tabida",5197,"F",182,494,92.3,112,240,"ADULT",NA,NA,94,"NMDGF",NA,2.05833333333333
"634","2",0094-01-12,1993,"Antigone canadensis tabida",5142,"M",204,526,84,96.9,244,"ADULT",NA,NA,94,"NMDGF",NA,2.15573770491803
"635","2",0094-01-12,1993,"Antigone canadensis tabida",5946,"M",209,519,85,99,236,"ADULT",NA,NA,94,"NMDGF",NA,2.19915254237288
"636","2",0094-01-12,1993,"Antigone canadensis tabida",4785,"F",191,477,84.4,98,229,"ADULT",NA,NA,94,"NMDGF",NA,2.08296943231441
"637","2",0094-01-12,1993,"Antigone canadensis tabida",5332,"F",203,516,87,104.9,231,"ADULT",NA,NA,94,"NMDGF",NA,2.23376623376623
"638","2",0094-01-12,1993,"Antigone canadensis tabida",5736,"M",205,534,78,92.1,239,"ADULT",NA,NA,94,"NMDGF",NA,2.23430962343096
"639","2",0094-01-12,1993,"Antigone canadensis tabida",5353,"F",207,507,77.9,92.9,241,"ADULT",NA,NA,94,"NMDGF",NA,2.10373443983402
"640","2",0094-01-12,1993,"Antigone canadensis tabida",5263,"F",201,505,85.6,101.4,234,"ADULT",NA,NA,94,"NMDGF",NA,2.15811965811966
"641","2",0094-01-12,1993,"Antigone canadensis tabida",5335,"F",191,504,81.4,93.2,239,"ADULT",NA,NA,94,"NMDGF",NA,2.10878661087866
"642","2",0094-01-12,1993,"Antigone canadensis tabida",5330,"F",199,497,87.4,104.1,235,"ADULT",NA,NA,94,"NMDGF",NA,2.11489361702128
"643","2",0094-01-12,1993,"Antigone canadensis tabida",5784,"M",200,507,89.7,105.5,236,"ADULT",NA,NA,94,"NMDGF",NA,2.14830508474576
"644","2",0094-01-12,1993,"Antigone canadensis tabida",5930,"M",203,513,89.9,105.2,242,"ADULT",NA,NA,94,"NMDGF",NA,2.1198347107438
"645","2",0094-01-12,1993,"Antigone canadensis tabida",4737,"F",189,505,83.6,99.8,221,"ADULT",NA,NA,94,"NMDGF",NA,2.28506787330317
"646","2",0094-01-12,1993,"Antigone canadensis tabida",4717,"F",198,521,83.5,100.6,218,"ADULT",NA,NA,94,"NMDGF",NA,2.38990825688073
"647","2",0094-01-12,1993,"Antigone canadensis tabida",5448,"M",206,536,84.5,100.7,258,"ADULT",NA,NA,94,"NMDGF",NA,2.07751937984496
"648","2",0094-01-12,1993,"Antigone canadensis tabida",5276,"M",198,509,91.8,107.5,222,"ADULT",NA,NA,94,"NMDGF",NA,2.29279279279279
"649","2",0094-01-12,1993,"Antigone canadensis tabida",5516,"M",187,531,87.4,103.7,227,"ADULT",NA,NA,94,"NMDGF",NA,2.33920704845815
"650","2",0094-01-12,1993,"Antigone canadensis tabida",5956,"M",193,555,97.9,112.8,221,"ADULT",NA,NA,94,"NMDGF",NA,2.51131221719457
"651","2",0094-01-12,1993,"Antigone canadensis tabida",5933,"M",209,554,96.3,112.9,227,"ADULT",NA,NA,94,"NMDGF",NA,2.44052863436123
"652","2",0094-01-12,1993,"Antigone canadensis tabida",4557,"M",207,521,94.7,107.8,231,"ADULT",NA,NA,94,"NMDGF",NA,2.25541125541126
"653","2",0094-01-12,1993,"Antigone canadensis tabida",5391,"M",210,532,88.2,105.1,223,"ADULT",NA,NA,94,"NMDGF",NA,2.38565022421525
"654","2",0094-01-12,1993,"Antigone canadensis tabida",5635,"M",187,519,85.2,102.9,221,"ADULT",NA,NA,94,"NMDGF",NA,2.34841628959276
"655","2",0094-01-12,1993,"Antigone canadensis tabida",5111,"F",208,522,77.5,93.7,233,"ADULT",NA,NA,94,"NMDGF",NA,2.24034334763948
"656","2",0094-01-12,1993,"Antigone canadensis tabida",5914,"M",197,529,88.8,103.2,243,"ADULT",NA,NA,94,"NMDGF",NA,2.17695473251029
"657","3",0094-01-12,1993,"Antigone canadensis tabida",5963,"M",196,546,85.3,97.5,245,"ADULT",NA,NA,94,"NMDGF",NA,2.22857142857143
"658","3",0094-01-12,1993,"Antigone canadensis tabida",5743,"F",194,497,81.4,92.3,227,"ADULT",NA,NA,94,"NMDGF",NA,2.18942731277533
"659","3",0094-01-12,1993,"Antigone canadensis tabida",5185,"M",208,555,88,102.9,234,"ADULT",NA,NA,94,"NMDGF",NA,2.37179487179487
"660","3",0094-01-12,1993,"Antigone canadensis tabida",4972,"M",211,526,87.1,104.4,241,"ADULT",NA,NA,94,"NMDGF",NA,2.18257261410788
"661","3",0094-01-12,1993,"Antigone canadensis tabida",5330,"F",196,513,86.5,98.4,232,"ADULT",NA,NA,94,"NMDGF",NA,2.21120689655172
"662","2",0094-01-13,1993,"Antigone canadensis tabida",5973,"M",197,531,88.2,100.5,236,"ADULT",NA,NA,94,"NMDGF",NA,2.25
"663","2",0094-01-13,1993,"Antigone canadensis tabida",4930,"F",185,472,83.7,95.9,214,"ADULT",NA,NA,94,"NMDGF",NA,2.20560747663551
"664","2",0094-01-13,1993,"Antigone canadensis tabida",4709,"F",193,504,82.1,92.7,219,"ADULT",NA,NA,94,"NMDGF",NA,2.3013698630137
"665","3",0094-01-13,1993,"Antigone canadensis tabida",6173,"M",202,524,85.1,105.7,263,"ADULT",NA,NA,94,"NMDGF",NA,1.99239543726236
"666","3",0094-01-13,1993,"Antigone canadensis tabida",5350,"F",179,522,83.4,98.4,237,"ADULT",NA,NA,94,"NMDGF",NA,2.20253164556962
"667","2",0094-01-13,1993,"Antigone canadensis tabida",5701,"M",202,518,90.1,105.3,242,"ADULT",NA,NA,94,"NMDGF",NA,2.1404958677686
"668","2",0094-01-13,1993,"Antigone canadensis tabida",5815,"M",191,519,85.6,102.5,240,"ADULT",NA,NA,94,"NMDGF",NA,2.1625
"669","2",0094-01-13,1993,"Antigone canadensis tabida",5896,"M",208,542,84.4,102,256,"ADULT",NA,NA,94,"NMDGF",NA,2.1171875
"670","2",0094-01-13,1993,"Antigone canadensis tabida",5205,"M",198,497,92,109.2,252,"ADULT",NA,NA,94,"NMDGF",NA,1.97222222222222
"671","2",0094-01-13,1993,"Antigone canadensis tabida",6081,"M",209,559,90.5,100.2,253,"ADULT",NA,NA,94,"NMDGF",NA,2.20948616600791
"672","3",0095-10-28,1995,"Antigone canadensis tabida",6450,"M",204,547,92.5,109.1,237,"ADULT",NA,NA,95,"NMDGF",NA,2.30801687763713
"673","3",0095-10-28,1995,"Antigone canadensis tabida",4934,"F",175,509,82,97.7,205,"ADULT",NA,NA,95,"NMDGF",NA,2.48292682926829
"674","3",0095-10-28,1995,"Antigone canadensis tabida",5349,"F",196,516,93.4,111.8,229,"ADULT",NA,NA,95,"NMDGF",NA,2.25327510917031
"675","3",0095-10-28,1995,"Antigone canadensis tabida",4863,"F",183,534,82,96.1,228,"ADULT",NA,NA,95,"NMDGF",NA,2.34210526315789
"676","2",0095-10-28,1995,"Antigone canadensis tabida",5101,"F",195,533,84.5,101.9,225,"ADULT",NA,NA,95,"NMDGF",NA,2.36888888888889
"677","2",0095-10-28,1995,"Antigone canadensis tabida",6150,"M",195,544,87.6,105.5,228,"ADULT",NA,NA,95,"NMDGF",NA,2.3859649122807
"678","2",0095-10-28,1995,"Antigone canadensis tabida",5305,"F",193,518,85.1,100.4,228,"ADULT",NA,NA,95,"NMDGF",NA,2.2719298245614
"679","2",0095-10-28,1995,"Antigone canadensis canadensis",3508,"M",172,502,63.1,77.9,177,"ADULT",NA,NA,95,"NMDGF",NA,2.8361581920904
"680","2",0095-10-28,1995,"Antigone canadensis tabida",6000,"M",190,539,91.5,113.3,233,"ADULT",NA,NA,95,"NMDGF",NA,2.31330472103004
"681","2",0095-10-28,1995,"Antigone canadensis tabida",5950,"M",196,528,84.2,101,217,"ADULT",NA,NA,95,"NMDGF",NA,2.4331797235023
"682","2",0095-10-28,1995,"Antigone canadensis tabida",5219,"M",200,537,82.9,100.9,207,"ADULT",NA,NA,95,"NMDGF",NA,2.59420289855072
"683","2",0095-10-28,1995,"Antigone canadensis tabida",4862,"M",198,511,86.3,103.4,208,"ADULT",NA,NA,95,"NMDGF",NA,2.45673076923077
"684","2",0095-10-28,1995,"Antigone canadensis tabida",5107,"F",198,536,98.7,116.2,243,"ADULT",NA,NA,95,"NMDGF",NA,2.20576131687243
"685","2",0095-10-28,1995,"Antigone canadensis tabida",4918,"F",189,517,91.2,106.1,203,"ADULT",NA,NA,95,"NMDGF",NA,2.54679802955665
"686","2",0095-10-28,1995,"Antigone canadensis tabida",5600,"F",187,523,83.8,101.6,243,"ADULT",NA,NA,95,"NMDGF",NA,2.1522633744856
"687","2",0095-10-28,1995,"Antigone canadensis tabida",5435,"M",191,534,76.6,92.7,211,"ADULT",NA,NA,95,"NMDGF",NA,2.53080568720379
"688","2",0095-10-28,1995,"Antigone canadensis tabida",5240,"F",195,525,82.6,98.4,220,"ADULT",NA,NA,95,"NMDGF",NA,2.38636363636364
"689","2",0095-10-28,1995,"Antigone canadensis tabida",4747,"F",190,521,83.4,97.2,218,"ADULT",NA,NA,95,"NMDGF",NA,2.38990825688073
"690","2",0095-10-28,1995,"Antigone canadensis tabida",4945,"F",178,514,81.8,99.2,202,"ADULT",NA,NA,95,"NMDGF",NA,2.54455445544554
"691","2",0095-10-28,1995,"Antigone canadensis canadensis",2820,"M",173,453,61.3,70.3,180,"ADULT",NA,NA,95,"NMDGF",NA,2.51666666666667
"692","2",0095-10-28,1995,"Antigone canadensis tabida",5245,"F",190,536,86.2,101,224,"ADULT",NA,NA,95,"NMDGF",NA,2.39285714285714
"693","2",0095-10-28,1995,"Antigone canadensis tabida",6250,"M",204,538,87.8,109.8,238,"ADULT",NA,NA,95,"NMDGF",NA,2.26050420168067
"694","2",0095-10-28,1995,"Antigone canadensis tabida",4887,"F",186,521,78.6,95.2,215,"ADULT",NA,NA,95,"NMDGF",NA,2.42325581395349
"695","2",0095-10-28,1995,"Antigone canadensis tabida",4405,"F",188,495,81.1,98.1,211,"ADULT",NA,NA,95,"NMDGF",NA,2.34597156398104
"696","2",0095-10-28,1995,"Antigone canadensis tabida",6050,"F",188,546,88.8,99.8,231,"ADULT",NA,NA,95,"NMDGF",NA,2.36363636363636
"697","2",0095-10-28,1995,"Antigone canadensis tabida",5750,"M",204,534,77.9,93.5,214,"ADULT",NA,NA,95,"NMDGF",NA,2.49532710280374
"698","2",0095-10-28,1995,"Antigone canadensis tabida",5507,"M",194,555,89,104.3,216,"ADULT",NA,NA,95,"NMDGF",NA,2.56944444444444
"699","2",0095-10-28,1995,"Antigone canadensis canadensis",3497,"M",158,467,62.8,79.8,177,"ADULT",NA,NA,95,"NMDGF",NA,2.63841807909604
"700","2",0095-10-28,1995,"Antigone canadensis canadensis",3050,"F",149,460,64.9,75.8,193,"ADULT",NA,NA,95,"NMDGF",NA,2.38341968911917
"701","3",0095-10-28,1995,"Antigone canadensis canadensis",3652,"M",171,472,65.4,77.6,200,"ADULT",NA,NA,95,"NMDGF",NA,2.36
"702","2",0095-10-28,1995,"Antigone canadensis tabida",5240,"F",194,531,75.9,92.9,219,"ADULT",NA,NA,95,"NMDGF",NA,2.42465753424658
"703","2",0095-10-28,1995,"Antigone canadensis tabida",5261,"F",180,534,85.5,102,239,"ADULT",NA,NA,95,"NMDGF",NA,2.23430962343096
"704","2",0095-10-28,1995,"Antigone canadensis tabida",5800,"M",199,534,84,101.5,229,"ADULT",NA,NA,95,"NMDGF",NA,2.33187772925764
"705","2",0095-10-28,1995,"Antigone canadensis tabida",6050,"M",190,552,88.1,103,230,"ADULT",NA,NA,95,"NMDGF",NA,2.4
"706","2",0095-10-28,1995,"Antigone canadensis tabida",6200,"M",202,552,93.1,115,237,"ADULT",NA,NA,95,"NMDGF",NA,2.32911392405063
"707","2",0095-10-28,1995,"Antigone canadensis tabida",5750,"M",199,526,95,106,222,"ADULT",NA,NA,95,"NMDGF",NA,2.36936936936937
"708","2",0095-10-28,1995,"Antigone canadensis tabida",4767,"F",187,511,78.9,90.5,224,"ADULT",NA,NA,95,"NMDGF",NA,2.28125
"709","2",0095-10-28,1995,"Antigone canadensis canadensis",3152,"M",168,483,63.5,75.2,186,"ADULT",NA,NA,95,"NMDGF",NA,2.59677419354839
"710","2",0095-10-28,1995,"Antigone canadensis tabida",4877,"F",185,531,87.2,102.8,225,"ADULT",NA,NA,95,"NMDGF",NA,2.36
