"","PC1","PC2","PC3","PC4","taxon_name","sex","Year","County","sex.ratio","mass","collector","Age"
"21",-0.284867781071357,-0.486227722842863,0.159622716678063,0.0309420816430161,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,4484,"TIM MITCHUSSON","ADULT"
"22",1.35608866755975,-0.163338471940257,-0.941806855958937,-0.482978218355434,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,6131,"TIM MITCHUSSON","ADULT"
"23",0.844963100762513,1.14581305573334,0.00691421659926528,0.0653540960472385,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5969,"TIM MITCHUSSON","ADULT"
"24",0.383158971173233,0.16954175435598,0.150771539821245,0.0775191933210117,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,5441,"TIM MITCHUSSON","ADULT"
"25",-0.13050261363021,-0.199477767919419,-0.103012221986159,0.0241554071953527,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,5004,"TIM MITCHUSSON","ADULT"
"26",1.99990033593958,0.605841104303261,0.459232008760509,0.28956493405377,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5969,"TIM MITCHUSSON","ADULT"
"27",1.7701666173264,0.245784946953262,-1.02399035071023,-0.00911306608927204,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5924,"TIM MITCHUSSON","ADULT"
"28",1.16584694939768,0.609958380921057,0.250878923827687,-0.154170535540514,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5669,"TIM MITCHUSSON","ADULT"
"29",-0.308868657026526,0.124421770959188,-0.0387791345614112,0.0523099040430281,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4585,"TIM MITCHUSSON","ADULT"
"30",-0.127676351268246,-0.42317827641845,-0.15343166956442,-0.0975167090795144,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4709,"TIM MITCHUSSON","ADULT"
"31",1.11601569305945,0.727567434837707,-0.148712400443182,-0.0888688418620944,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5068,"TIM MITCHUSSON","ADULT"
"32",0.723338457599865,-0.971289908683898,-0.109452047763224,0.117656168804294,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4941,"TIM MITCHUSSON","ADULT"
"33",-0.113828067399296,0.308656850366637,0.400104481228768,0.13239970686134,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4532,"TIM MITCHUSSON","ADULT"
"34",-1.12240829718662,-0.472944392295914,-0.0461763931926215,0.0283122380990061,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,4812,"TIM MITCHUSSON","ADULT"
"35",0.945708290049309,0.368340145325824,0.427366243642965,-0.131613524340998,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5895,"TIM MITCHUSSON","ADULT"
"36",0.248406503463128,-0.218246023727328,0.498871428908963,-0.0898643962118612,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5182,"TIM MITCHUSSON","ADULT"
"37",1.5943698203274,-0.0590942239981474,0.632145930846935,-0.0912041906631195,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,6153,"TIM MITCHUSSON","ADULT"
